date,source,headline,url,text,tone,goldstein_scale,actor1,actor2,event_code
2023-01-02,WSJ,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230102_9479,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,0.14049496979216425,1.583449477594494,Economy,Market,14
2023-01-02,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230102_9491,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-5.764948404493293,-4.19231009447933,Investors,Business,17
2023-01-02,Reuters,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230102_8179,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-5.426347095392686,-5.092536842669246,Investors,Consumers,15
2023-01-02,Financial Times,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230102_2936,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,2.847685396500219,-5.773969453965899,Economy,Business,18
2023-01-02,Financial Times,Consumer goods face headwinds from inflation,https://example.com/news/20230102_6261,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-8.375263301130643,-4.84257043261062,Economy,Government,17
2023-01-02,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230102_2678,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,9.004375404248847,-4.461713533269278,Investors,Business,17
2023-01-02,Financial Times,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230102_9260,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-7.421969878452024,-7.0219305398213905,Federal Reserve,Consumers,18
2023-01-02,Bloomberg,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230102_1769,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,2.1517222287951077,-4.715956800553476,Federal Reserve,Consumers,14
2023-01-02,Reuters,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230102_3015,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-2.9373786890724163,7.486884084803993,Federal Reserve,Business,16
2023-01-03,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230103_4685,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,9.763876629313586,-1.6510914215136063,Federal Reserve,Market,17
2023-01-03,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230103_8762,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-5.778696806670007,3.6872402630069723,Banks,Market,14
2023-01-03,Reuters,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230103_3389,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-7.964671146543088,-8.753748708754667,Investors,Market,17
2023-01-03,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230103_4693,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,6.7842772190710665,3.8758874838477886,Economy,Consumers,15
2023-01-03,Bloomberg,Central banks coordinate response to market stress,https://example.com/news/20230103_5002,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-2.415443607396557,-3.03013337477831,Stock Market,Government,17
2023-01-03,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20230103_1412,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,7.217866185693282,4.931589472399994,Stock Market,Business,15
2023-01-03,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230103_1593,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,4.840919849672689,6.2267020312392285,Federal Reserve,Market,18
2023-01-03,Bloomberg,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230103_3739,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,1.1995697559863272,-2.1980097231958062,Economy,Financial Sector,15
2023-01-03,WSJ,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230103_8020,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-8.06178593228963,6.303021440008312,Federal Reserve,Financial Sector,16
2023-01-03,Financial Times,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230103_6562,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-8.830368749280185,9.105856137828335,Federal Reserve,Government,16
2023-01-03,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230103_9020,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,7.800737565108998,-8.538840982710138,Investors,Consumers,15
2023-01-03,Bloomberg,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230103_6583,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,6.917074734727793,1.6530573823417694,Federal Reserve,Market,18
2023-01-03,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230103_4145,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-2.878376662673192,8.881502698329435,Stock Market,Government,18
2023-01-03,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20230103_9469,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-3.710893520984706,-1.2186066028046572,Investors,Business,17
2023-01-04,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230104_3566,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,0.35490821314412946,2.900576249992035,Investors,Business,17
2023-01-04,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230104_3996,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,9.312128359721184,-2.327991114765555,Economy,Government,14
2023-01-04,WSJ,Financial services show resilience in challenging market,https://example.com/news/20230104_1825,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-8.152847056786976,-7.548592053661929,Banks,Government,14
2023-01-04,WSJ,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230104_7439,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-5.180608169234078,6.381280011717692,Federal Reserve,Market,16
2023-01-04,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230104_7053,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-3.5844347846945968,-1.679586621306841,Investors,Consumers,15
2023-01-04,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230104_2250,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-9.111037768378537,6.357700747442401,Federal Reserve,Financial Sector,18
2023-01-04,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20230104_4933,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-0.20633370457275868,0.08375973504442413,Economy,Consumers,17
2023-01-04,WSJ,Energy sector gains on oil price recovery,https://example.com/news/20230104_2988,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,8.227807975064174,-2.451567834486179,Banks,Government,17
2023-01-04,WSJ,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230104_3668,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,7.790850466714387,2.2994593461618917,Banks,Financial Sector,16
2023-01-04,CNBC,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230104_2470,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,8.359906331693852,3.5317236208084113,Banks,Government,17
2023-01-04,WSJ,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230104_5312,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,7.930732059995336,-0.6747549891932692,Stock Market,Business,17
2023-01-04,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230104_9996,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,7.37600683124684,-0.028503407504001377,Stock Market,Market,15
2023-01-04,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20230104_7580,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,5.600072690946549,6.551109541958173,Investors,Government,16
2023-01-05,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230105_8999,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-9.309148903250524,-3.53162297301415,Investors,Government,15
2023-01-05,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230105_3171,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-4.508681542954482,-6.288284429002681,Economy,Business,16
2023-01-05,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20230105_9862,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-5.122594917423133,-8.929430254703314,Economy,Consumers,16
2023-01-05,WSJ,Consumer goods face headwinds from inflation,https://example.com/news/20230105_7377,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-0.7588941822215278,5.676695929974976,Banks,Consumers,14
2023-01-05,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20230105_9582,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,5.631586610664998,-0.5106195079260978,Banks,Financial Sector,14
2023-01-05,Bloomberg,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230105_9212,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,4.587566494004487,-0.7711558120114992,Banks,Market,14
2023-01-05,Reuters,Financial services show resilience in challenging market,https://example.com/news/20230105_9709,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,0.6616599100074039,-8.81283543787443,Federal Reserve,Government,18
2023-01-05,Bloomberg,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230105_2638,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-2.955333760705754,-1.99188896772734,Investors,Market,15
2023-01-05,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230105_6001,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-2.148906182716559,-8.392242555593722,Investors,Government,18
2023-01-05,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20230105_1688,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,0.9271696930271345,-2.5205138863896637,Federal Reserve,Business,17
2023-01-05,Financial Times,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230105_1350,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,5.303472853773405,8.849428284518737,Banks,Market,15
2023-01-05,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230105_3724,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,4.690474349119713,-5.009490262617002,Banks,Government,16
2023-01-06,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230106_1450,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-4.63416149517071,-3.9827798290973693,Banks,Consumers,16
2023-01-06,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20230106_6197,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-0.012945047716774738,-3.4035852151587465,Stock Market,Financial Sector,17
2023-01-06,WSJ,Financial services show resilience in challenging market,https://example.com/news/20230106_5857,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,8.955107058647087,0.23164701304611013,Federal Reserve,Business,15
2023-01-06,Bloomberg,Consumer goods face headwinds from inflation,https://example.com/news/20230106_6196,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,7.056129651693048,3.8126080312881117,Investors,Business,17
2023-01-06,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230106_7451,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,5.053575902688725,-7.5627146768468245,Banks,Financial Sector,16
2023-01-06,Reuters,Consumer goods face headwinds from inflation,https://example.com/news/20230106_4238,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-5.649683242753499,-9.564002073907623,Investors,Business,16
2023-01-06,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230106_4205,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-4.162405836993262,0.5662764224674066,Investors,Consumers,16
2023-01-06,CNBC,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230106_1220,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,9.624194429622577,4.879063347533004,Federal Reserve,Market,18
2023-01-06,Reuters,Central banks coordinate response to market stress,https://example.com/news/20230106_5145,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-8.008873129238072,3.8042593533172564,Federal Reserve,Market,14
2023-01-06,WSJ,Central banks coordinate response to market stress,https://example.com/news/20230106_5149,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-6.099856805128714,7.348578314807206,Economy,Market,17
2023-01-06,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230106_3235,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-6.505287631444297,6.445395233305051,Economy,Market,18
2023-01-06,Financial Times,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230106_3988,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,4.175135853866722,-0.014648663788636718,Stock Market,Government,18
2023-01-06,Financial Times,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230106_4044,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-8.839515857633728,-6.814560909111265,Federal Reserve,Market,15
2023-01-06,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20230106_2117,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-1.2272946108399596,-2.728792759330023,Economy,Consumers,18
2023-01-07,CNBC,Consumer goods face headwinds from inflation,https://example.com/news/20230107_9498,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,4.3083301699564185,-1.642761617849955,Investors,Business,15
2023-01-07,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230107_1807,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,3.69508316665232,-2.1911991491800675,Economy,Government,17
2023-01-07,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230107_5925,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-1.8687716744691052,-8.676309557587974,Economy,Market,18
2023-01-07,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230107_5740,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-3.82013845005563,3.1680039091177825,Banks,Consumers,17
2023-01-07,CNBC,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230107_9583,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-1.387547512493934,-2.9451823192581283,Investors,Consumers,18
2023-01-07,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230107_1065,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-7.58692555985109,2.986126476566704,Stock Market,Financial Sector,14
2023-01-07,Bloomberg,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230107_9763,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-1.4644412801132045,5.082268218628833,Stock Market,Business,18
2023-01-07,Reuters,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230107_1101,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,6.135930396614304,-1.3454829809338498,Investors,Business,15
2023-01-08,CNBC,Central banks coordinate response to market stress,https://example.com/news/20230108_5332,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,5.207068827580425,9.364156636669538,Stock Market,Financial Sector,18
2023-01-08,CNBC,Energy sector gains on oil price recovery,https://example.com/news/20230108_6955,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,3.9844203420095115,8.591963317405273,Stock Market,Business,17
2023-01-08,Bloomberg,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230108_9014,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,2.3478885452495413,-3.598103626791984,Economy,Government,16
2023-01-08,CNBC,Consumer goods face headwinds from inflation,https://example.com/news/20230108_3608,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-1.4739134283334443,-9.477486946477152,Banks,Market,16
2023-01-08,WSJ,Central banks coordinate response to market stress,https://example.com/news/20230108_3003,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-1.7047768795537532,0.8151771383145601,Stock Market,Financial Sector,15
2023-01-08,Bloomberg,Consumer goods face headwinds from inflation,https://example.com/news/20230108_3039,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,1.7367344162625908,0.8271240064187135,Investors,Market,14
2023-01-08,Bloomberg,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230108_4234,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-4.3952746492074235,1.1124029092023213,Stock Market,Financial Sector,18
2023-01-08,CNBC,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230108_5434,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,2.708770812715311,-4.480810000084114,Stock Market,Financial Sector,18
2023-01-08,Financial Times,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230108_9868,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,5.315056872014587,6.754627678119376,Investors,Financial Sector,17
2023-01-09,Bloomberg,Consumer goods face headwinds from inflation,https://example.com/news/20230109_2765,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,1.5202563581782136,8.187892243748001,Economy,Business,17
2023-01-09,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20230109_8891,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,7.894040387076564,-1.7171633065002845,Banks,Market,18
2023-01-09,Financial Times,Consumer goods face headwinds from inflation,https://example.com/news/20230109_2433,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,3.795785461615011,8.178462970419961,Federal Reserve,Financial Sector,18
2023-01-09,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230109_4159,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-6.289898985347573,7.966294648381693,Investors,Market,18
2023-01-09,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230109_6204,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,7.672986483589563,-6.821812895888357,Banks,Market,18
2023-01-09,Bloomberg,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230109_4407,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-0.8045501781953845,6.257759959982881,Banks,Business,15
2023-01-09,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230109_8135,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,8.200239238887065,7.999791981268595,Economy,Government,15
2023-01-09,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230109_6950,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-5.6191730693314845,9.631142011667183,Banks,Consumers,18
2023-01-09,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230109_6120,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,8.855410593349012,-1.7272419415670504,Stock Market,Financial Sector,15
2023-01-09,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230109_5396,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-5.681495689282934,4.45906919853636,Federal Reserve,Consumers,14
2023-01-09,Reuters,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230109_4230,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,3.757104104039304,2.541870666267614,Investors,Market,18
2023-01-10,WSJ,Consumer goods face headwinds from inflation,https://example.com/news/20230110_5855,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-1.1310802746128656,-9.867380399342206,Investors,Market,17
2023-01-10,Bloomberg,Consumer goods face headwinds from inflation,https://example.com/news/20230110_7876,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,4.4587454980581605,7.748776062376899,Economy,Government,17
2023-01-10,WSJ,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230110_3317,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,6.707443589978437,-6.6278651321320226,Economy,Financial Sector,16
2023-01-10,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230110_7528,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,6.007024445133604,6.180556823633381,Economy,Government,16
2023-01-10,Bloomberg,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230110_1604,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,5.892260197314478,7.4620398540985455,Stock Market,Consumers,14
2023-01-11,Reuters,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230111_1156,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-3.0470591945933267,-0.8710481656415725,Banks,Government,15
2023-01-11,Reuters,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230111_5169,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,1.400212341219147,3.101151761161962,Stock Market,Business,17
2023-01-11,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230111_2603,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,-7.583658289994575,3.8260201373893454,Banks,Government,18
2023-01-11,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20230111_3021,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-3.6476381551415793,9.28560440126413,Stock Market,Financial Sector,14
2023-01-11,WSJ,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230111_5282,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-7.959995604506314,4.883076405387001,Economy,Consumers,16
2023-01-11,Reuters,Energy sector gains on oil price recovery,https://example.com/news/20230111_9165,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,6.750385856923577,5.222511776425485,Investors,Government,18
2023-01-11,Reuters,Financial services show resilience in challenging market,https://example.com/news/20230111_3632,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-3.802222080802391,-2.8504495194133184,Banks,Financial Sector,16
2023-01-11,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230111_7860,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-2.179949199358291,-2.828215017365463,Federal Reserve,Business,15
2023-01-12,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230112_5131,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-0.585394004295452,2.1220473695639064,Banks,Financial Sector,18
2023-01-12,Bloomberg,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20230112_9803,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,-5.503077941573887,-2.5558446110490896,Economy,Government,18
2023-01-12,WSJ,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20230112_9628,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-5.575986830032836,-5.399424016608996,Banks,Financial Sector,14
2023-01-12,Financial Times,Consumer goods face headwinds from inflation,https://example.com/news/20230112_1182,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,1.9426873183267723,2.0399121583278434,Investors,Government,17
2023-01-12,Reuters,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20230112_5533,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-9.64015825854621,5.394000424296548,Federal Reserve,Market,14
2023-01-12,Financial Times,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20230112_1420,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-6.9369204785742244,7.356234116044648,Stock Market,Business,14
2023-01-12,Reuters,Energy sector gains on oil price recovery,https://example.com/news/20230112_9760,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,8.321609459540085,-9.349974607112063,Economy,Government,16
2023-01-12,Reuters,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20230112_9130,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-9.865382080321037,-9.628785645194773,Stock Market,Market,17
2023-01-12,Bloomberg,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20230112_4715,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,-1.817479124679855,9.622772416833044,Banks,Consumers,16
